Unnamed: 0,Job Id,Salary Range (K),Min Salary (K),Max Salary (K),Work Type,Job Posting Date,Job Title,Job Description,skills,Company,Broader Category,Average Salary (K),Year-Quarter,Job Minimum Experience,Job Maximum Experience,Job URL,Job Salary Range
1499722.0,1619655404818304.0,37.0,56.0,93.0,Intern,2023-06-23,Customer Support Specialist,"Customer Success Managers focus on ensuring customer satisfaction and retention. They build relationships with clients, understand their needs, and work to maximize the value customers receive from products or services, ultimately driving customer success and loyalty.","['Customer relationship management', 'Onboarding and training', 'Customer feedback analysis', 'Retention strategies', 'Cross', 'Strong communication and empathy', 'Customer advocacy']",United Technologies Corporation,Business,74.5,2023Q2,2.0,12.0,,
1500029.0,120517000000000.0,72.0,55.0,127.0,Part-Time,2023-07-24,Java Developer,"Java Web Application Developers create web applications using Java technologies. They develop user interfaces, integrate backend systems, and ensure the functionality and security of web applications to provide a seamless user experience.","['Web application development', 'Java web frameworks', 'Servlets', 'JSP', 'Frontend integration', 'User authentication', 'Security protocols', 'Code documentation']",NGL Energy Partners,Information Technology,91.0,2023Q3,0.0,13.0,,
1500683.0,402693000000000.0,41.0,57.0,98.0,Contract,2023-10-02,Content Writer,"Content Strategists develop and execute content strategies that align with business objectives. They plan content creation, distribution, and promotion to engage audiences and drive brand growth.","['Content strategy', 'Content planning', 'O optimization', 'Content marketing', 'Analytics']",Molson Coors Beverage,Business,77.5,2023Q4,0.0,10.0,,
1500688.0,1670982522230289.0,58.0,58.0,116.0,Part-Time,2022-06-12,Technical Writer,"Content Writers create written content for various platforms. They produce articles, blog posts, and web content to inform, educate, or entertain audiences.","['Writing skills', 'Content creation', 'O knowledge', 'Research skills', 'Grammar and proofreading']",The Kraft Heinz Company,Engineering,87.0,2022Q2,2.0,9.0,,
1500946.0,1041074599278581.0,54.0,63.0,117.0,Full-Time,2023-07-25,Chemical Engineer,"Optimize manufacturing processes, improve efficiency, and ensure product quality in industrial settings.","['Process optimization', 'Manufacturing processes', 'Lean', 'Six', 'Sigma methodologies', 'Data analysis', 'Statistical process control', 'Quality management', 'Root cause analysis', 'Collaboration', 'Problem', 'Attention to detail', 'Technical knowledge']",Autoliv,Engineering,90.0,2023Q3,2.0,8.0,,
1501060.0,2304914586491780.0,70.0,55.0,125.0,Temporary,2022-02-17,Chemical Engineer,"Optimize manufacturing processes, improve efficiency, and ensure product quality in industrial settings.","['Process optimization', 'Manufacturing processes', 'Lean', 'Six', 'Sigma methodologies', 'Data analysis', 'Statistical process control', 'Quality management', 'Root cause analysis', 'Collaboration', 'Problem', 'Attention to detail', 'Technical knowledge']",EOG Resources,Engineering,90.0,2022Q1,0.0,14.0,,
1501475.0,1026066750825594.0,54.0,62.0,116.0,Contract,2023-11-04,Software Developer,Mobile App Developers design and develop mobile applications for various platforms. They collaborate with cross-functional teams to create user-friendly and functional mobile apps that meet user needs.,"['Mobile app development languages', 'Java', 'Swift', 'Kotlin', 'Cross', 'React', 'Native', 'Flutter', 'Mobile app design principles', 'Is and web services integration', 'Debugging and troubleshooting']",Community Health Systems,Information Technology,89.0,2023Q4,0.0,13.0,,
1501513.0,981604000000000.0,32.0,57.0,89.0,Intern,2022-04-10,Customer Support Specialist,"Customer Success Managers focus on ensuring customer satisfaction and retention. They build relationships with clients, understand their needs, and work to maximize the value customers receive from products or services, ultimately driving customer success and loyalty.","['Customer relationship management', 'Onboarding and training', 'Customer feedback analysis', 'Retention strategies', 'Cross', 'Strong communication and empathy', 'Customer advocacy']",United Technologies Corporation,Business,73.0,2022Q2,5.0,15.0,,
1501648.0,1946635064734382.0,43.0,60.0,103.0,Full-Time,2022-08-22,Operations Manager,"Supply Chain Managers manage the end-to-end supply chain process, from procurement to distribution. They optimize logistics, reduce costs, and ensure the efficient flow of products or services to meet customer demand.","['Supply chain logistics and management', 'Inventory control and procurement', 'Supplier relationship management', 'Data analysis and forecasting', 'Risk assessment and mitigation']",EQT,Business,81.5,2022Q3,0.0,8.0,,
1501801.0,3038762333444229.0,45.0,61.0,106.0,Contract,2022-03-28,Front-End Engineer,"UI/UX Front-End Developers focus on creating user-friendly and visually appealing interfaces for web and mobile applications. They work on user experience design, responsive layouts, and front-end development to optimize user interactions.","['UI', 'X design', 'Frontend web development', 'Wireframing and prototyping', 'User research', 'Accessibility standards', 'Responsive design', 'Collaboration skills']",Rightmove,Information Technology,83.5,2022Q1,5.0,14.0,,
1501925.0,2515054307913216.0,32.0,58.0,90.0,Contract,2022-10-21,Legal Assistant,"Assist lawyers with legal research, document preparation, and case management in law firms or legal departments.","['Legal research', 'Document drafting', 'Case management', 'Legal databases', 'Lexis', 'Nexis', 'Client communication', 'Deposition preparation', 'Trial support', 'Ethics and confidentiality', 'Attention to detail', 'Communication skills', 'Legal software proficiency']",First American Financial,Legal Services,74.0,2022Q4,2.0,12.0,,
1502241.0,1234625797766959.0,56.0,59.0,115.0,Contract,2022-10-20,Data Analyst,"Data Quality Analysts ensure the accuracy, completeness, and consistency of data within an organization. They develop and implement data quality standards, perform data validation, and identify and resolve data quality issues to maintain data integrity.","['Data quality assessment and improvement', 'Data profiling and validation', 'Knowledge of data quality tools', 'Informatica', 'Talend', 'Data governance principles', 'L for data analysis', 'Attention to detail and data accuracy']",Skechers U.S.A.,Information Technology,87.0,2022Q4,5.0,8.0,,
1502784.0,2704946301542981.0,37.0,63.0,100.0,Contract,2022-04-17,Structural Engineer,"A Construction Engineer manages construction projects, oversees project planning, budgets, and construction activities, and ensures projects are completed on time and within budget.","['Construction management', 'Structural design', 'Auto', 'D proficiency', 'Project management', 'Site inspection']",Victrex,Engineering,81.5,2022Q2,3.0,10.0,,
1502896.0,2392737398765775.0,48.0,64.0,112.0,Part-Time,2023-05-14,Account Executive,"A Sales Account Executive is responsible for acquiring and managing business accounts. They identify sales opportunities, negotiate contracts, and meet revenue targets.","['Sales strategies and tactics', 'Account management', 'Relationship building', 'Sales forecasting', 'Industry and product knowledge']",China Southern Airlines,Business,88.0,2023Q2,5.0,14.0,,
1504165.0,1490539457120158.0,43.0,65.0,108.0,Contract,2022-04-16,Network Administrator,"Protect an organizations computer networks and systems from security threats, monitor network traffic, and respond to incidents.","['Network security protocols', 'Intrusion detection and prevention', 'Security incident response', 'Firewall administration', 'Vulnerability assessment', 'Security policies and procedures', 'Log analysis', 'Ethical hacking', 'Problem', 'Communication skills', 'Attention to detail']",Williams-Sonoma,Information Technology,86.5,2022Q2,3.0,11.0,,
1504486.0,1809912744144447.2,34.0,61.0,95.0,Intern,2023-09-02,Event Planner,"Event Coordinators plan and execute various events, including conferences, parties, and meetings, managing logistics, budgets, and vendor relationships.","['Event planning', 'Vendor coordination', 'Budget management', 'Marketing and promotion', 'Logistics']",ICICI Bank,Business,78.0,2023Q3,2.0,11.0,,
1504555.0,2147381807463352.8,47.0,64.0,111.0,Full-Time,2022-02-28,Chemical Engineer,"Monitor and maintain product quality standards, perform inspections, and implement quality control procedures.","['Quality control processes', 'Quality assurance standards', 'ISO', 'Statistical analysis', 'Inspection techniques', 'Documenting quality issues', 'Root cause analysis', 'Communication with production teams', 'Problem', 'Attention to detail', 'Technical knowledge']",Travis Perkins,Engineering,87.5,2022Q1,4.0,10.0,,
1504671.0,65336300000000.0,18.0,62.0,80.0,Part-Time,2022-07-22,Investment Analyst,A Risk Analyst assesses and manages financial risks within an organization. They use data analysis and modeling to evaluate potential risks and recommend mitigation strategies.,"['Risk assessment', 'Data analysis', 'Financial modeling', 'Risk management tools', 'Regulatory compliance knowledge']",Target,Business,71.0,2022Q3,1.0,8.0,,
1504885.0,2423721056927667.0,47.0,60.0,107.0,Part-Time,2022-05-20,Veterinarian,"An Equine Veterinarian specializes in the health and well-being of horses. They diagnose and treat equine illnesses, perform surgeries, and provide preventive care for horses.","['Equine veterinary medicine', 'Horse anatomy and physiology', 'Lameness evaluation', 'Equine surgery', 'Dentistry for horses', 'Emergency equine care', 'Equine reproductive health', 'Compassion and empathy', 'Client communication', 'Problem', 'Attention to detail']",CNOOC (China National Offshore Oil Corporation),Healthcare,83.5,2022Q2,5.0,11.0,,
1505119.0,309623000000000.0,32.0,62.0,94.0,Intern,2022-04-29,Social Media Coordinator,"Create engaging and relevant content, such as articles, videos, or social media posts, to promote brands or products.","['Content creation', 'Content marketing', 'Social media management', 'O optimization', 'Creative storytelling', 'Audience engagement', 'Analytics and reporting', 'Adaptability', 'Communication skills', 'Creativity']",Farmers Insurance Exchange,Business,78.0,2022Q2,5.0,14.0,,
1505238.0,120093000000000.0,25.0,56.0,81.0,Temporary,2022-11-06,Data Analyst,"Data Scientists use their expertise in data analysis and machine learning to extract valuable insights and predictions from data. They build and train models, conduct statistical analysis, and communicate findings to drive data-driven decision-making in the organization.","['Machine learning algorithms and libraries', 'Tensor', 'Flow', 'Py', 'Torch', 'Statistical analysis and modeling', 'Data preprocessing and cleaning', 'Big data technologies', 'Hadoop', 'Spark', 'Data visualization', 'Strong programming skills', 'Python']",Ovintiv,Information Technology,68.5,2022Q4,3.0,10.0,,
1505638.0,1812075640795564.8,69.0,57.0,126.0,Intern,2022-11-15,Landscape Designer,"Sustainable Landscape Specialists focus on creating environmentally friendly and sustainable landscapes. They incorporate eco-friendly practices, native plants, and water conservation techniques into landscape design and maintenance.","['Sustainable landscape design', 'Native plant selection', 'Water conservation', 'Soil health', 'Green building practices', 'D certification']",Thrivent Financial for Lutherans,Information Technology,91.5,2022Q4,0.0,13.0,,
1505902.0,2594897850021221.0,42.0,65.0,107.0,Full-Time,2022-11-22,Human Resources Manager,"HR Generalists handle various HR functions, including recruitment, employee relations, benefits administration, and HR compliance. They serve as a resource for employees and management, ensuring HR policies and practices align with organizational goals and legal requirements.","['R policies and procedures', 'Employee relations', 'Recruitment', 'Communication skills']",APA,Business,86.0,2022Q4,4.0,14.0,,
1506338.0,2132576726758330.0,63.0,60.0,123.0,Full-Time,2022-10-09,Social Media Coordinator,"Create engaging and relevant content, such as articles, videos, or social media posts, to promote brands or products.","['Content creation', 'Content marketing', 'Social media management', 'O optimization', 'Creative storytelling', 'Audience engagement', 'Analytics and reporting', 'Adaptability', 'Communication skills', 'Creativity']",Icahn Enterprises,Business,91.5,2022Q4,3.0,15.0,,
1506485.0,2052631299949615.2,75.0,55.0,130.0,Intern,2023-05-19,Human Resources Manager,"Employee Relations Specialists focus on maintaining positive relationships between employees and the organization. They address workplace issues, conduct investigations, mediate conflicts, and promote a healthy and productive work environment.","['Employee conflict resolution', 'R compliance', 'Employee engagement', 'Communication skills']",Costco Wholesale,Business,92.5,2023Q2,1.0,14.0,,
1506656.0,2089321205624648.8,25.0,58.0,83.0,Intern,2022-08-03,Account Executive,"A Sales Account Executive is responsible for acquiring and managing business accounts. They identify sales opportunities, negotiate contracts, and meet revenue targets.","['Sales strategies and tactics', 'Account management', 'Relationship building', 'Sales forecasting', 'Industry and product knowledge']",Unilever,Business,70.5,2022Q3,1.0,13.0,,
1506710.0,1293441039578608.0,22.0,65.0,87.0,Intern,2023-07-13,Software Architect,"A Cloud Architect designs and manages cloud-based solutions, optimizing scalability, security, and performance while aligning them with the companys technology strategy.","['Cloud computing platforms', 'AWS', 'Azure', 'Cloud security', 'Containerization', 'Docker', 'Kubernetes']",Ovintiv,Information Technology,76.0,2023Q3,2.0,10.0,,
1506962.0,344054000000000.0,35.0,65.0,100.0,Full-Time,2022-08-16,Psychologist,"Research Psychologists conduct psychological research to advance the fields understanding. They design studies, collect data, and analyze results to inform scientific knowledge.","['Research methodology', 'Data analysis', 'Psychological studies', 'Writing research reports', 'Critical thinking']",Disney+,Healthcare,82.5,2022Q3,4.0,8.0,,
1507060.0,2948322763820976.0,62.0,60.0,122.0,Full-Time,2023-02-05,SEO Specialist,"Content SEO Strategists create SEO strategies specifically for content, focusing on keyword integration, content quality, and user engagement to boost organic traffic.","['Content strategy', 'O content optimization', 'Content marketing', 'Keyword mapping', 'Analytics']",Havells India,Information Technology,91.0,2023Q1,5.0,13.0,,
1507219.0,921506000000000.0,44.0,63.0,107.0,Temporary,2023-04-25,Data Entry Clerk,"An Administrative Assistant provides administrative support to the organization, including scheduling, document management, and assisting in day-to-day operations.","['Office management', 'Administrative tasks', 'Communication and organization']",Global Payments,Information Technology,85.0,2023Q2,4.0,8.0,,
1507380.0,2912161911036842.0,30.0,56.0,86.0,Intern,2022-09-18,HR Coordinator,"Benefits Coordinators administer employee benefit programs, including health insurance, retirement plans, and other perks. They assist employees with benefit inquiries and ensure compliance with benefit policies.","['Employee benefits administration', 'Benefits compliance', 'Benefits communication']",CSL Limited,Business,71.0,2022Q3,1.0,11.0,,
1507468.0,727399000000000.0,62.0,61.0,123.0,Part-Time,2022-02-22,Account Executive,A Key Account Executive manages strategic accounts for a company. They build strong client relationships and work to expand business opportunities within these key accounts.,"['Key account management', 'Sales strategy development', 'Negotiation and closing skills', 'Relationship building', 'Industry and market knowledge']",AES,Business,92.0,2022Q1,2.0,8.0,,
1507615.0,2244126851345463.2,35.0,60.0,95.0,Contract,2023-08-24,Executive Assistant,"Office Managers oversee daily office operations, including supervising staff, managing facilities, and ensuring efficient workflow. They may also handle budgeting, resource allocation, and office policies.","['Office administration and management', 'Budgeting and expense tracking', 'Team coordination and supervision', 'Facility management', 'Vendor and supplier relations']",Duke Energy,Business,77.5,2023Q3,0.0,12.0,,
1507711.0,1994580914822219.2,32.0,63.0,95.0,Contract,2021-11-27,Chemical Engineer,"Optimize manufacturing processes, improve efficiency, and ensure product quality in industrial settings.","['Process optimization', 'Manufacturing processes', 'Lean', 'Six', 'Sigma methodologies', 'Data analysis', 'Statistical process control', 'Quality management', 'Root cause analysis', 'Collaboration', 'Problem', 'Attention to detail', 'Technical knowledge']",Morgan Stanley,Engineering,79.0,2021Q4,3.0,14.0,,
1507806.0,378599000000000.0,48.0,60.0,108.0,Full-Time,2023-02-13,Electrical Engineer,"Electronics Hardware Engineers develop and design electronic components and systems, from circuit boards to hardware prototypes, ensuring functionality and performance.","['Electronics design', 'B layout', 'Embedded systems', 'Circuit analysis', 'Troubleshooting']",TJX,Engineering,84.0,2023Q1,1.0,8.0,,
1508934.0,1065708952904154.0,47.0,63.0,110.0,Intern,2022-05-17,Systems Analyst,"An IT Analyst assesses and analyzes IT systems, identifying areas for improvement, implementing technology solutions, and providing technical support to users and departments.","['T systems analysis', 'Troubleshooting', 'T support and documentation']",Motorola Solutions,Information Technology,86.5,2022Q2,3.0,14.0,,
1509119.0,1631008411696036.0,42.0,64.0,106.0,Full-Time,2022-07-25,Mechanical Engineer,"HVAC Engineers specialize in heating, ventilation, and air conditioning systems, designing efficient HVAC solutions for buildings and facilities.","['Knowledge of', 'C systems and equipment', 'Mechanical engineering skills', 'Problem', 'Auto', 'D proficiency', 'C design and installation expertise']",Huntington Bancshares,Engineering,85.0,2022Q3,0.0,12.0,,
1509269.0,1164965278945253.0,33.0,61.0,94.0,Part-Time,2023-07-15,Sales Consultant,"Sales Trainers develop and deliver training programs to sales teams. They teach sales techniques, product knowledge, and communication skills to improve the performance and effectiveness of sales representatives.","['Sales training', 'Sales coaching', 'Training program development', 'Sales techniques', 'Product knowledge', 'Presentation skills']",Reliance Steel & Aluminum,Business,77.5,2023Q3,3.0,8.0,,
1509395.0,532217000000000.0,32.0,61.0,93.0,Part-Time,2022-08-14,Market Analyst,Competitive Intelligence Analysts gather data on competitors and industry trends. They analyze information to help businesses make informed decisions and gain a competitive edge.,"['Competitive analysis', 'Market research', 'Data analysis', 'Business strategy', 'Industry knowledge']",AbbVie,Business,77.0,2022Q3,3.0,15.0,,
1509671.0,1770638197630443.0,42.0,60.0,102.0,Contract,2022-10-13,Legal Counsel,"An Intellectual Property Lawyer specializes in protecting and managing intellectual property rights, including patents, trademarks, and copyrights. They provide legal advice, handle trademark registration, patent applications, and enforce IP rights.","['Intellectual property law', 'Trademark and patent law', 'Copyright law', 'P portfolio management', 'Litigation and dispute resolution']",The Coca-Cola Company,Legal Services,81.0,2022Q4,0.0,11.0,,
1509883.0,1479388223723892.0,52.0,63.0,115.0,Part-Time,2022-11-10,Supply Chain Manager,A Demand Planner analyzes historical sales data to forecast future demand for products. They work to optimize inventory levels and ensure product availability while minimizing costs.,"['Demand forecasting', 'Inventory management', 'Data analysis', 'Sales and operations planning', 'OP', 'P software proficiency']",Marriott International,Business,89.0,2022Q4,2.0,10.0,,
1510072.0,2000316408384786.0,67.0,56.0,123.0,Contract,2023-08-08,Marketing Analyst,"Analyze digital marketing campaigns, track performance metrics, and optimize online marketing strategies.","['Digital marketing strategies', 'Analytics and reporting', 'O and', 'Social media marketing', 'Email marketing', 'Data interpretation', 'Marketing automation tools', 'B testing', 'Communication skills', 'Problem', 'Attention to detail', 'Marketing knowledge']",Rio Tinto,Business,89.5,2023Q3,1.0,14.0,,
1510568.0,2776670136950585.0,66.0,57.0,123.0,Temporary,2021-09-18,Accountant,"Financial Accountants handle financial records, prepare financial statements, and ensure compliance with accounting standards. They analyze financial data to provide accurate financial reports and support decision-making within the organization.","['Financial reporting', 'Accounting software', 'Quick', 'Books', 'Auditing', 'P knowledge']",Eli Lilly,Business,90.0,2021Q3,3.0,8.0,,
1510621.0,117508000000000.0,51.0,61.0,112.0,Temporary,2023-06-15,Software Tester,An Automation Tester uses automated testing tools to verify the functionality and performance of software applications. They create and execute automated test scripts.,"['Test automation tools', 'Selenium', 'Appium', 'Scripting languages', 'Python', 'Java', 'Test framework development', 'Continuous integration tools', 'Test data management']",Sprint Corporation,Information Technology,86.5,2023Q2,5.0,15.0,,
1510943.0,2483535748026134.0,59.0,62.0,121.0,Part-Time,2021-11-19,Marketing Specialist,"Marketing Analytics Specialists analyze marketing data to derive insights and inform marketing strategies. They use tools like Google Analytics and data analysis software to track campaign performance, customer behavior, and market trends.","['Marketing analytics', 'Data analysis', 'Data visualization', 'Market research', 'Google', 'Analytics', 'Marketing automation', 'Reporting tools']",Bajaj Finserv,Business,91.5,2021Q4,4.0,9.0,,
1510995.0,387009000000000.0,66.0,60.0,126.0,Full-Time,2023-03-25,Research Scientist,"Research Analysts conduct research, collect data, and analyze information to support business decision-making. They generate reports and recommendations based on their findings to aid in strategic planning.","['Data collection and analysis', 'Market research tools and techniques', 'Survey design and analysis', 'Qualitative and quantitative research methods', 'Report writing and presentation skills']",Carvana,Business,93.0,2023Q1,5.0,14.0,,
1511045.0,1202314721646797.0,75.0,55.0,130.0,Full-Time,2022-04-04,Public Relations Specialist,"Media Relations Specialists manage relationships with media outlets, crafting press releases, organizing media coverage, and handling public relations efforts.","['Media relations', 'Press releases', 'Media outreach', 'Crisis communication', 'Public relations strategies']",The Boeing Company,Business,92.5,2022Q2,0.0,13.0,,
1511220.0,1367593620593410.0,43.0,60.0,103.0,Part-Time,2022-03-18,Chemical Analyst,"As a Research Chemist, you will engage in scientific research and experimentation to discover and develop new chemical compounds or processes. Your work may involve designing experiments, analyzing data, and publishing research findings. Your role contributes to the advancement of scientific knowledge and may have applications in various industries.","['Research chemistry', 'Experimental design', 'Data interpretation', 'Chemical synthesis', 'Research protocols', 'Scientific writing', 'Problem']",Scottish Mortgage Investment Trust,Business,81.5,2022Q1,5.0,9.0,,
1511489.0,3066520946613914.0,44.0,55.0,99.0,Full-Time,2022-11-08,SEO Specialist,"Technical SEO Specialists optimize website infrastructure, addressing issues like site speed, mobile-friendliness, and structured data to enhance search engine visibility.","['Technical', 'O audits', 'Website crawl analysis', 'Schema markup', 'L sitemaps', 'Canonicalization']",Berkshire Hathaway,Business,77.0,2022Q4,2.0,14.0,,
1511573.0,311504000000000.0,55.0,58.0,113.0,Temporary,2022-05-25,Psychologist,"School Psychologists work in educational settings, supporting students emotional and academic development. They provide counseling and assessments to enhance learning outcomes.","['School psychology', 'Special education knowledge', 'Assessment and testing', 'Individualized education plans', 'Collaboration skills']",Stanley Black & Decker,Healthcare,85.5,2022Q2,5.0,11.0,,
1511865.0,1307042982745124.0,37.0,63.0,100.0,Part-Time,2023-07-08,Software Engineer,"DevOps Engineers focus on automating and streamlining the development and deployment processes. They work to improve collaboration between development and IT operations, implementing tools and practices for continuous integration and continuous delivery (CI/CD).","['Automation and scripting', 'Python', 'Bash', 'Continuous', 'Integration', 'Continuous', 'Deployment', 'CI', 'CD', 'Containerization', 'Docker', 'Kubernetes', 'Infrastructure as', 'Code', 'Terraform', 'Ansible', 'Cloud platforms', 'AWS', 'Azure', 'GCP', 'Monitoring and troubleshooting skills']",S&P Global,Information Technology,81.5,2023Q3,0.0,13.0,,
1511866.0,2589720367063524.0,48.0,64.0,112.0,Full-Time,2022-04-29,QA Analyst,"Performance Testing Specialists assess the performance of software applications by conducting load, stress, and scalability tests. They identify bottlenecks, optimize performance, and ensure software can handle user demands effectively.","['Performance testing', 'Load testing', 'Stress testing', 'Test scenarios', 'Performance monitoring', 'Benchmarking', 'Performance analysis']",Campbell Soup,Information Technology,88.0,2022Q2,3.0,14.0,,
1511904.0,2015678600621775.2,39.0,55.0,94.0,Temporary,2023-01-29,Sales Manager,"Oversee sales operations within a specific region, develop sales plans, and manage regional sales teams.","['Sales strategy development', 'Territory management', 'Sales team leadership']",Dixons Carphone,Business,74.5,2023Q1,4.0,12.0,,
1512683.0,2715810070209457.0,56.0,64.0,120.0,Full-Time,2023-07-09,Systems Engineer,"As a Cloud Systems Engineer, you will be responsible for designing, implementing, and managing cloud infrastructure solutions. You will work with cloud platforms like AWS, Azure, or GCP to build scalable and reliable systems. Your role involves optimizing cloud resources, ensuring security, and troubleshooting issues to maintain high system availability and performance.","['Cloud systems engineering', 'Cloud infrastructure', 'AWS', 'Azure', 'Dev', 'Ops practices', 'Automation', 'Security in the cloud', 'Disaster recovery', 'Scalability']",Aurobindo Pharma,Information Technology,92.0,2023Q3,3.0,10.0,,
1512904.0,3087208996927557.0,46.0,62.0,108.0,Temporary,2021-10-24,Social Media Coordinator,"Create engaging and relevant content, such as articles, videos, or social media posts, to promote brands or products.","['Content creation', 'Content marketing', 'Social media management', 'O optimization', 'Creative storytelling', 'Audience engagement', 'Analytics and reporting', 'Adaptability', 'Communication skills', 'Creativity']",McKesson,Business,85.0,2021Q4,5.0,8.0,,
1512924.0,2510697690513632.0,52.0,62.0,114.0,Part-Time,2021-09-27,Physical Therapist,"Focus on the physical therapy needs of elderly patients, addressing mobility and age-related conditions.","['Geriatric rehabilitation', 'Fall prevention', 'Elderly patient care']",Tata Steel,Healthcare,88.0,2021Q3,4.0,8.0,,
1513504.0,397176000000000.0,23.0,59.0,82.0,Contract,2021-10-21,Business Development Manager,"A Strategic Partnerships Manager identifies and develops strategic partnerships and alliances that benefit the organization, fostering collaborations and driving mutual success.","['Partnership development', 'Negotiation and collaboration', 'Business development']",Yum China Holdings,Business,70.5,2021Q4,3.0,11.0,,
1513575.0,2463869639906279.0,64.0,60.0,124.0,Full-Time,2023-01-23,Event Planner,"Event Coordinators plan and execute various events, including conferences, parties, and meetings, managing logistics, budgets, and vendor relationships.","['Event planning', 'Vendor coordination', 'Budget management', 'Marketing and promotion', 'Logistics']",Cipla,Business,92.0,2023Q1,5.0,8.0,,
1513764.0,588728000000000.0,41.0,59.0,100.0,Part-Time,2022-10-21,Purchasing Agent,"A Procurement Specialist manages procurement processes, negotiates with suppliers, and ensures cost-effective purchasing of goods and services to meet organizational needs.","['Negotiation skills', 'Vendor management', 'Supply chain knowledge', 'Contract management', 'Analytical skills']",Tata Motors,Business,79.5,2022Q4,0.0,10.0,,
1514285.0,777047000000000.0,41.0,60.0,101.0,Temporary,2022-12-03,Chemical Engineer,"Optimize manufacturing processes, improve efficiency, and ensure product quality in industrial settings.","['Process optimization', 'Manufacturing processes', 'Lean', 'Six', 'Sigma methodologies', 'Data analysis', 'Statistical process control', 'Quality management', 'Root cause analysis', 'Collaboration', 'Problem', 'Attention to detail', 'Technical knowledge']",E.ON SE,Engineering,80.5,2022Q4,5.0,9.0,,
1514379.0,1313447370420035.0,50.0,62.0,112.0,Full-Time,2022-09-17,Executive Assistant,"A Personal Assistant provides administrative support to individuals or executives. Their duties include managing schedules, arranging meetings, handling correspondence, and performing various tasks to enhance efficiency.","['Organizational and time management skills', 'Calendar and appointment management', 'Communication and correspondence', 'Travel coordination', 'Discretion and confidentiality']",Fiat Chrysler Automobiles N.V.,Information Technology,87.0,2022Q3,2.0,14.0,,
1514703.0,421937000000000.0,26.0,65.0,91.0,Contract,2022-10-28,Family Nurse Practitioner,Geriatric Nurse Practitioners focus on the healthcare needs of elderly patients. They provide specialized care and address age-related health concerns.,"['Geriatric healthcare', 'Geriatric assessment', 'Geriatric treatment', 'Elderly patient care', 'Geriatric pharmacology']",International Paper,Healthcare,78.0,2022Q4,4.0,8.0,,
1514814.0,2222823988447818.0,34.0,60.0,94.0,Temporary,2022-01-29,Procurement Manager,"Analyze procurement data, identify cost-saving opportunities, and support the procurement process.","['Procurement processes', 'Vendor assessment', 'Contract negotiation', 'Purchase order management', 'Spend analysis', 'Market research', 'Supplier relationship management', 'Data analysis', 'Problem', 'Attention to detail', 'Communication skills', 'Financial acumen']",Ambuja Cements,Business,77.0,2022Q1,2.0,15.0,,
1515131.0,2775887866758243.0,44.0,61.0,105.0,Full-Time,2022-10-10,Key Account Manager,"Strategic Account Managers nurture relationships with key clients. They develop account strategies, address client needs, and seek opportunities for business growth and expansion.","['Account management', 'Client relationship', 'Sales strategy', 'Business development', 'Negotiation skills']",Infineon Technologies AG,Business,83.0,2022Q4,5.0,12.0,,
1515273.0,2556426673136914.0,41.0,58.0,99.0,Contract,2022-09-09,Systems Administrator,"Database Administrators manage databases, ensuring data integrity, security, and efficient performance. They design, implement, and maintain databases while troubleshooting issues.","['Database management systems', 'My', 'Oracle', 'Server', 'Data security', 'Database tuning and optimization', 'Backup and recovery']",Oil and Natural Gas Corporation (ONGC),Information Technology,78.5,2022Q3,1.0,9.0,,
1515311.0,453373000000000.0,58.0,65.0,123.0,Full-Time,2022-01-24,Research Analyst,A Data Analyst Researcher conducts research and analysis using data to support academic or scientific inquiries. They contribute to research projects and publish findings.,"['Data analysis techniques', 'Research methodologies', 'Data collection and interpretation', 'Statistical analysis software', 'Python', 'Data visualization tools', 'Tableau', 'Power', 'Research report writing', 'Critical thinking', 'Problem', 'Communication skills', 'Attention to detail']",Northrop Grumman,Information Technology,94.0,2022Q1,2.0,11.0,,
1515464.0,12715700000000.0,63.0,59.0,122.0,Part-Time,2022-09-23,UX/UI Designer,"User Interface Designers focus on the visual and interactive aspects of digital interfaces. They design layouts, buttons, and other elements to ensure a cohesive and visually appealing user interface.","['I design principles and best practices', 'Graphic design tools', 'Adobe', 'Photoshop', 'Illustrator', 'Typography and color theory', 'Visual design and layout', 'Responsive design']",Texas Instruments,Information Technology,90.5,2022Q3,3.0,10.0,,
1515749.0,154325000000000.0,47.0,58.0,105.0,Intern,2022-05-27,Software Engineer,"A Frontend Developer is responsible for designing and implementing user interfaces for web applications. They collaborate with designers to create visually appealing and responsive web pages, ensuring a seamless user experience across different devices and browsers.","['Proficiency in', 'CSS', 'Java', 'Script', 'Experience with frontend frameworks like', 'React', 'Angular', 'Vue', 'Responsive web design', 'Cross', 'Version control', 'Git', 'Frontend performance optimization']",Hochschild Mining,Information Technology,81.5,2022Q2,5.0,15.0,,
1515813.0,1539338341860538.0,53.0,59.0,112.0,Contract,2022-08-21,Software Tester,An Automation Tester uses automated testing tools to verify the functionality and performance of software applications. They create and execute automated test scripts.,"['Test automation tools', 'Selenium', 'Appium', 'Scripting languages', 'Python', 'Java', 'Test framework development', 'Continuous integration tools', 'Test data management']",Larsen & Toubro (L&T),Information Technology,85.5,2022Q3,0.0,12.0,,
